,CreditDebitIndicator,Limite_Credito,Perfil,Renda_Mensal,accountID,amount,transactionID,transactionInformation,valueDateTime
257,Credit,100000.0,conservador,5000.0,00711234511,74145.89,45462.0,Bar,2019-07-15 00:00:00
258,Credit,100000.0,conservador,5000.0,00711234511,70450.97,84032.0,Curso,2019-09-01 12:00:00
259,Credit,100000.0,conservador,5000.0,00711234511,74625.86,90927.0,Transferencia,2019-04-16 21:00:00
260,Credit,100000.0,conservador,5000.0,00711234511,74671.47,82062.0,Aluguel,2019-07-03 19:00:00
261,Credit,100000.0,conservador,5000.0,00711234511,70857.97,72267.0,Restaurante,2020-02-07 19:00:00
262,Credit,100000.0,conservador,5000.0,00711234511,72464.32,70140.0,Curso,2019-09-23 04:00:00
263,Credit,100000.0,conservador,5000.0,00711234511,70760.11,17629.0,Farmacia,2019-07-09 05:00:00
264,Credit,100000.0,conservador,5000.0,00711234511,70441.43,81843.0,Transferencia,2019-09-26 18:00:00
265,Credit,100000.0,conservador,5000.0,00711234511,70420.81,53786.0,Hospital,2019-06-20 18:00:00
266,Credit,100000.0,conservador,5000.0,00711234511,74304.08,54443.0,Agencia de Viagem,2019-04-17 14:00:00
267,Credit,100000.0,conservador,5000.0,00711234511,74086.38,34764.0,Restaurante,2020-02-24 02:00:00
268,Credit,100000.0,conservador,5000.0,00711234511,72600.89,87322.0,TED,2019-02-05 16:00:00
269,Credit,100000.0,conservador,5000.0,00711234511,72260.1,48254.0,Mensalidade Academia,2019-08-15 11:00:00
270,Credit,100000.0,conservador,5000.0,00711234511,74993.22,55366.0,Boleto,2019-09-24 19:00:00
271,Credit,100000.0,conservador,5000.0,00711234511,73238.28,93050.0,Farmacia,2019-09-05 07:00:00
272,Credit,100000.0,conservador,5000.0,00711234511,70689.15,78994.0,Agencia de Viagem,2019-09-08 00:00:00
273,Credit,100000.0,conservador,5000.0,00711234511,72636.92,21405.0,DOC,2019-11-15 06:00:00
274,Credit,100000.0,conservador,5000.0,00711234511,72113.38,45305.0,Aluguel,2019-05-30 09:00:00
275,Credit,100000.0,conservador,5000.0,00711234511,74651.07,12806.0,DOC,2019-06-18 16:00:00
276,Credit,100000.0,conservador,5000.0,00711234511,72044.39,62285.0,Mensalidade Academia,2019-05-06 00:00:00
277,Credit,100000.0,conservador,5000.0,00711234511,73099.95,86286.0,Balada,2019-03-19 11:00:00
278,Credit,100000.0,conservador,5000.0,00711234511,73631.18,28405.0,Farmacia,2019-10-05 01:00:00
279,Credit,100000.0,conservador,5000.0,00711234511,74328.45,73476.0,Serviços,2019-10-04 10:00:00
280,Credit,100000.0,conservador,5000.0,00711234511,72611.98,54357.0,Mensalidade Academia,2019-11-19 06:00:00
281,Credit,100000.0,conservador,5000.0,00711234511,74951.69,90727.0,Fatura,2020-01-20 02:00:00
282,Credit,100000.0,conservador,5000.0,00711234511,73225.65,10616.0,Serviços de Streaming,2020-01-28 07:00:00
283,Credit,100000.0,conservador,5000.0,00711234511,72291.38,73477.0,Mensalidade Academia,2019-10-20 04:00:00
284,Credit,100000.0,conservador,5000.0,00711234511,72710.82,52846.0,Supermercado,2019-11-10 07:00:00
285,Credit,100000.0,conservador,5000.0,00711234511,74591.88,79710.0,Aluguel,2019-08-04 13:00:00
286,Credit,100000.0,conservador,5000.0,00711234511,74440.18,84529.0,Aluguel,2019-09-29 14:00:00
287,Credit,100000.0,conservador,5000.0,00711234511,74775.62,59933.0,Hospital,2019-12-14 19:00:00
288,Credit,100000.0,conservador,5000.0,00711234511,74115.87,98946.0,Transferencia,2020-01-02 20:00:00
289,Credit,100000.0,conservador,5000.0,00711234511,70093.64,10846.0,Serviços de Streaming,2019-09-03 07:00:00
290,Credit,100000.0,conservador,5000.0,00711234511,71686.19,73133.0,Supermercado,2020-01-27 02:00:00
291,Credit,100000.0,conservador,5000.0,00711234511,74529.63,68357.0,Hospital,2019-02-17 16:00:00
292,Credit,100000.0,conservador,5000.0,00711234511,71837.33,17011.0,Mensalidade Academia,2019-10-19 08:00:00
293,Credit,100000.0,conservador,5000.0,00711234511,70450.39,83350.0,Supermercado,2019-11-02 17:00:00
294,Credit,100000.0,conservador,5000.0,00711234511,72515.76,28499.0,DOC,2019-09-01 02:00:00
295,Credit,100000.0,conservador,5000.0,00711234511,74761.07,92963.0,Operadora de Telefone,2019-09-08 09:00:00
296,Credit,100000.0,conservador,5000.0,00711234511,72764.27,88501.0,Serviços de Streaming,2019-10-18 19:00:00
297,Credit,100000.0,conservador,5000.0,00711234511,74891.4,49449.0,Transferencia,2019-03-25 20:00:00
298,Credit,100000.0,conservador,5000.0,00711234511,73948.21,56415.0,Transferencia,2020-02-09 06:00:00
299,Credit,100000.0,conservador,5000.0,00711234511,72446.44,21166.0,Pagamento,2020-01-02 15:00:00
300,Credit,100000.0,conservador,5000.0,00711234511,72664.08,11903.0,Boleto,2020-02-08 12:00:00
301,Credit,100000.0,conservador,5000.0,00711234511,73784.89,88489.0,Aluguel,2019-02-28 14:00:00
302,Credit,100000.0,conservador,5000.0,00711234511,73321.22,60278.0,Operadora de Telefone,2020-02-11 02:00:00
303,Credit,100000.0,conservador,5000.0,00711234511,74462.86,83744.0,Bar,2019-10-04 18:00:00
304,Credit,100000.0,conservador,5000.0,00711234511,70189.18,61564.0,DOC,2019-10-03 04:00:00
305,Debit,100000.0,conservador,5000.0,00711234511,175.12,28401.0,Restaurante,2019-04-11 05:00:00
306,Debit,100000.0,conservador,5000.0,00711234511,376.41,25733.0,Agencia de Viagem,2019-02-08 02:00:00
307,Debit,100000.0,conservador,5000.0,00711234511,102.5,37393.0,Hospital,2019-02-18 11:00:00
308,Debit,100000.0,conservador,5000.0,00711234511,483.33,56237.0,Serviços,2019-10-24 01:00:00
309,Debit,100000.0,conservador,5000.0,00711234511,226.25,98376.0,DOC,2019-08-05 17:00:00
310,Debit,100000.0,conservador,5000.0,00711234511,243.54,98344.0,E-commerce,2019-03-15 12:00:00
311,Debit,100000.0,conservador,5000.0,00711234511,157.64,22890.0,Transferencia,2019-06-21 00:00:00
312,Debit,100000.0,conservador,5000.0,00711234511,320.61,35158.0,Balada,2019-06-13 14:00:00
313,Debit,100000.0,conservador,5000.0,00711234511,139.15,21804.0,Aluguel,2019-10-25 06:00:00
314,Debit,100000.0,conservador,5000.0,00711234511,472.71,34496.0,Fatura,2019-03-31 03:00:00
315,Debit,100000.0,conservador,5000.0,00711234511,341.89,99535.0,Hospital,2019-11-25 18:00:00
316,Debit,100000.0,conservador,5000.0,00711234511,139.9,58286.0,DOC,2019-07-07 06:00:00
317,Debit,100000.0,conservador,5000.0,00711234511,290.48,10959.0,Operadora de Telefone,2019-08-16 22:00:00
318,Debit,100000.0,conservador,5000.0,00711234511,177.94,22103.0,Farmacia,2019-12-17 22:00:00
319,Debit,100000.0,conservador,5000.0,00711234511,250.76,91916.0,Serviços de Streaming,2019-04-04 13:00:00
320,Debit,100000.0,conservador,5000.0,00711234511,212.72,63774.0,Boleto,2019-07-19 21:00:00
321,Debit,100000.0,conservador,5000.0,00711234511,304.53,43452.0,Supermercado,2019-05-04 11:00:00
322,Debit,100000.0,conservador,5000.0,00711234511,395.44,88181.0,Bar,2019-06-14 01:00:00
323,Debit,100000.0,conservador,5000.0,00711234511,284.31,42406.0,DOC,2019-03-02 06:00:00
324,Debit,100000.0,conservador,5000.0,00711234511,328.16,74484.0,DOC,2019-05-09 04:00:00
325,Debit,100000.0,conservador,5000.0,00711234511,179.8,61440.0,Boleto,2020-02-13 16:00:00
326,Debit,100000.0,conservador,5000.0,00711234511,473.1,91387.0,Transferencia,2019-10-24 01:00:00
327,Debit,100000.0,conservador,5000.0,00711234511,41.64,83375.0,Operadora de Telefone,2019-08-30 15:00:00
328,Debit,100000.0,conservador,5000.0,00711234511,369.46,66805.0,Fatura,2019-03-01 21:00:00
329,Debit,100000.0,conservador,5000.0,00711234511,325.62,82563.0,Restaurante,2020-01-01 21:00:00
330,Debit,100000.0,conservador,5000.0,00711234511,392.03,78554.0,Curso,2019-12-03 23:00:00
331,Debit,100000.0,conservador,5000.0,00711234511,21.17,33934.0,Supermercado,2019-05-27 13:00:00
332,Debit,100000.0,conservador,5000.0,00711234511,129.46,39718.0,DOC,2020-02-29 01:00:00
333,Debit,100000.0,conservador,5000.0,00711234511,346.39,53378.0,Petshop,2019-09-18 03:00:00
334,Debit,100000.0,conservador,5000.0,00711234511,127.5,87870.0,Agencia de Viagem,2019-04-01 08:00:00
335,Debit,100000.0,conservador,5000.0,00711234511,435.81,89737.0,Serviços,2019-11-04 08:00:00
336,Debit,100000.0,conservador,5000.0,00711234511,146.26,74050.0,Supermercado,2019-08-12 21:00:00
337,Debit,100000.0,conservador,5000.0,00711234511,432.38,16120.0,DOC,2019-07-19 07:00:00
338,Debit,100000.0,conservador,5000.0,00711234511,123.08,47952.0,Boleto,2019-09-07 01:00:00
339,Debit,100000.0,conservador,5000.0,00711234511,70.16,57829.0,E-commerce,2020-01-04 16:00:00
340,Debit,100000.0,conservador,5000.0,00711234511,431.0,70263.0,Fatura,2019-09-01 20:00:00
341,Debit,100000.0,conservador,5000.0,00711234511,64.31,76247.0,Serviços,2020-01-18 05:00:00
342,Debit,100000.0,conservador,5000.0,00711234511,337.57,96651.0,Serviços,2019-04-15 18:00:00
343,Debit,100000.0,conservador,5000.0,00711234511,432.1,48821.0,Fatura,2019-04-06 16:00:00
344,Debit,100000.0,conservador,5000.0,00711234511,280.6,88862.0,Serviços de Streaming,2020-01-14 06:00:00
345,Debit,100000.0,conservador,5000.0,00711234511,298.41,93044.0,Pagamento,2019-05-13 03:00:00
346,Debit,100000.0,conservador,5000.0,00711234511,427.74,52867.0,Petshop,2019-10-16 00:00:00
347,Debit,100000.0,conservador,5000.0,00711234511,79.69,58848.0,Operadora de Telefone,2019-08-02 09:00:00
348,Debit,100000.0,conservador,5000.0,00711234511,471.13,36240.0,Serviços,2019-03-24 15:00:00
349,Debit,100000.0,conservador,5000.0,00711234511,20.65,44673.0,Operadora de Telefone,2019-04-30 21:00:00
350,Debit,100000.0,conservador,5000.0,00711234511,481.53,17568.0,TED,2019-07-11 06:00:00
351,Debit,100000.0,conservador,5000.0,00711234511,408.25,26233.0,Hospital,2019-05-24 06:00:00
352,Debit,100000.0,conservador,5000.0,00711234511,429.24,34994.0,Petshop,2019-11-23 02:00:00
353,Debit,100000.0,conservador,5000.0,00711234511,447.73,95096.0,Mensalidade Academia,2019-07-10 11:00:00
354,Debit,100000.0,conservador,5000.0,00711234511,231.76,87598.0,Operadora de Telefone,2019-03-30 03:00:00
355,Debit,100000.0,conservador,5000.0,00711234511,286.52,45859.0,Supermercado,2019-03-14 05:00:00
356,Debit,100000.0,conservador,5000.0,00711234511,373.31,74872.0,DOC,2019-12-29 18:00:00
357,Debit,100000.0,conservador,5000.0,00711234511,397.82,86692.0,TED,2019-03-10 14:00:00
358,Debit,100000.0,conservador,5000.0,00711234511,401.03,69970.0,Pagamento,2019-05-02 00:00:00
359,Debit,100000.0,conservador,5000.0,00711234511,360.72,35538.0,Bar,2019-08-31 07:00:00
360,Debit,100000.0,conservador,5000.0,00711234511,148.15,39497.0,Serviços,2019-10-04 05:00:00
361,Debit,100000.0,conservador,5000.0,00711234511,184.49,66233.0,Curso,2019-03-17 04:00:00
362,Debit,100000.0,conservador,5000.0,00711234511,99.08,28530.0,Supermercado,2019-04-02 17:00:00
363,Debit,100000.0,conservador,5000.0,00711234511,158.45,24824.0,TED,2019-10-13 09:00:00
364,Debit,100000.0,conservador,5000.0,00711234511,195.08,51907.0,Farmacia,2019-05-10 06:00:00
365,Debit,100000.0,conservador,5000.0,00711234511,299.57,36508.0,Bar,2019-05-14 17:00:00
366,Debit,100000.0,conservador,5000.0,00711234511,74.04,20400.0,E-commerce,2020-02-21 05:00:00
367,Debit,100000.0,conservador,5000.0,00711234511,50.76,43064.0,Fatura,2019-06-03 04:00:00
368,Debit,100000.0,conservador,5000.0,00711234511,461.48,89473.0,Transferencia,2019-11-08 20:00:00
369,Debit,100000.0,conservador,5000.0,00711234511,9.01,33367.0,Serviços de Streaming,2019-12-19 14:00:00
370,Debit,100000.0,conservador,5000.0,00711234511,184.2,11720.0,Restaurante,2020-02-23 18:00:00
371,Debit,100000.0,conservador,5000.0,00711234511,145.9,50420.0,Pagamento,2019-07-08 21:00:00
372,Debit,100000.0,conservador,5000.0,00711234511,179.24,38023.0,DOC,2020-01-02 09:00:00
373,Debit,100000.0,conservador,5000.0,00711234511,374.77,71026.0,Pagamento,2019-10-01 11:00:00
374,Debit,100000.0,conservador,5000.0,00711234511,270.23,84857.0,Pagamento,2019-08-21 17:00:00
375,Debit,100000.0,conservador,5000.0,00711234511,167.61,60793.0,Mensalidade Academia,2019-04-09 02:00:00
376,Debit,100000.0,conservador,5000.0,00711234511,487.5,12975.0,DOC,2019-11-24 06:00:00
377,Debit,100000.0,conservador,5000.0,00711234511,92.49,66876.0,Fatura,2019-10-06 16:00:00
378,Debit,100000.0,conservador,5000.0,00711234511,480.4,26543.0,Pagamento,2019-09-22 08:00:00
379,Debit,100000.0,conservador,5000.0,00711234511,312.92,29385.0,Bar,2019-06-29 09:00:00
380,Debit,100000.0,conservador,5000.0,00711234511,411.35,80084.0,Agencia de Viagem,2019-10-03 02:00:00
381,Debit,100000.0,conservador,5000.0,00711234511,366.0,86295.0,Mensalidade Academia,2019-08-02 19:00:00
382,Debit,100000.0,conservador,5000.0,00711234511,280.85,20945.0,Hospital,2019-02-17 03:00:00
383,Debit,100000.0,conservador,5000.0,00711234511,350.58,70177.0,Curso,2020-02-09 13:00:00
384,Debit,100000.0,conservador,5000.0,00711234511,151.8,38347.0,Restaurante,2019-08-03 08:00:00
385,Debit,100000.0,conservador,5000.0,00711234511,455.7,96984.0,Transferencia,2019-05-12 15:00:00
386,Debit,100000.0,conservador,5000.0,00711234511,238.27,47715.0,Farmacia,2019-10-14 22:00:00
387,Debit,100000.0,conservador,5000.0,00711234511,87.86,99344.0,Pagamento,2020-02-11 18:00:00
388,Debit,100000.0,conservador,5000.0,00711234511,60.52,43030.0,Transferencia,2019-06-11 00:00:00
389,Debit,100000.0,conservador,5000.0,00711234511,76.36,49015.0,TED,2019-10-18 01:00:00
390,Debit,100000.0,conservador,5000.0,00711234511,235.27,11529.0,Hospital,2019-12-28 17:00:00
391,Debit,100000.0,conservador,5000.0,00711234511,404.7,57860.0,Boleto,2019-10-04 13:00:00
392,Debit,100000.0,conservador,5000.0,00711234511,471.06,99342.0,Restaurante,2019-04-21 01:00:00
393,Debit,100000.0,conservador,5000.0,00711234511,416.71,55271.0,Pagamento,2019-09-02 09:00:00
394,Debit,100000.0,conservador,5000.0,00711234511,155.25,17499.0,Transferencia,2019-04-24 00:00:00
395,Debit,100000.0,conservador,5000.0,00711234511,151.38,86515.0,Serviços,2020-02-12 03:00:00
396,Debit,100000.0,conservador,5000.0,00711234511,339.44,24948.0,Mensalidade Academia,2019-07-04 12:00:00
397,Debit,100000.0,conservador,5000.0,00711234511,145.09,48169.0,Transferencia,2019-10-09 06:00:00
398,Debit,100000.0,conservador,5000.0,00711234511,178.47,16901.0,TED,2019-03-18 07:00:00
399,Debit,100000.0,conservador,5000.0,00711234511,319.37,54778.0,Supermercado,2019-05-28 12:00:00
400,Debit,100000.0,conservador,5000.0,00711234511,141.52,63420.0,Bar,2019-08-25 07:00:00
401,Debit,100000.0,conservador,5000.0,00711234511,192.38,34310.0,Petshop,2019-11-18 00:00:00
402,Debit,100000.0,conservador,5000.0,00711234511,8.72,70902.0,Fatura,2019-11-29 05:00:00
403,Debit,100000.0,conservador,5000.0,00711234511,42.97,85736.0,Transferencia,2019-05-31 16:00:00
404,Debit,100000.0,conservador,5000.0,00711234511,466.66,83398.0,Curso,2019-06-11 15:00:00
405,Debit,100000.0,conservador,5000.0,00711234511,85.77,22115.0,Serviços de Streaming,2019-05-12 21:00:00
406,Debit,100000.0,conservador,5000.0,00711234511,219.07,16992.0,Hospital,2019-02-14 18:00:00
407,Debit,100000.0,conservador,5000.0,00711234511,340.81,55390.0,Bar,2019-11-27 22:00:00
408,Debit,100000.0,conservador,5000.0,00711234511,408.39,64736.0,TED,2019-07-02 04:00:00
409,Debit,100000.0,conservador,5000.0,00711234511,124.45,61481.0,Mensalidade Academia,2019-04-04 18:00:00
410,Debit,100000.0,conservador,5000.0,00711234511,177.63,70650.0,Restaurante,2019-05-24 01:00:00
411,Debit,100000.0,conservador,5000.0,00711234511,215.04,34851.0,E-commerce,2019-09-29 15:00:00
412,Debit,100000.0,conservador,5000.0,00711234511,425.08,23291.0,Hospital,2019-02-02 11:00:00
413,Debit,100000.0,conservador,5000.0,00711234511,202.37,37666.0,Pagamento,2019-03-26 10:00:00
414,Debit,100000.0,conservador,5000.0,00711234511,117.47,55006.0,Petshop,2019-11-17 22:00:00
415,Debit,100000.0,conservador,5000.0,00711234511,42.14,82815.0,E-commerce,2019-03-08 09:00:00
416,Debit,100000.0,conservador,5000.0,00711234511,12.25,98040.0,Mensalidade Academia,2019-05-30 07:00:00
417,Debit,100000.0,conservador,5000.0,00711234511,267.0,21460.0,Boleto,2019-10-31 01:00:00
418,Debit,100000.0,conservador,5000.0,00711234511,373.74,14645.0,Serviços de Streaming,2019-09-12 19:00:00
419,Debit,100000.0,conservador,5000.0,00711234511,303.75,11889.0,TED,2020-02-28 19:00:00
420,Debit,100000.0,conservador,5000.0,00711234511,265.95,41444.0,Fatura,2019-06-29 01:00:00
421,Debit,100000.0,conservador,5000.0,00711234511,276.6,44477.0,Petshop,2019-08-05 09:00:00
422,Debit,100000.0,conservador,5000.0,00711234511,91.21,77958.0,Hospital,2019-08-21 01:00:00
423,Debit,100000.0,conservador,5000.0,00711234511,278.52,88495.0,Bar,2019-07-22 22:00:00
424,Debit,100000.0,conservador,5000.0,00711234511,429.86,86304.0,Transferencia,2019-05-31 17:00:00
425,Debit,100000.0,conservador,5000.0,00711234511,69.83,32391.0,Transferencia,2020-02-03 15:00:00
426,Debit,100000.0,conservador,5000.0,00711234511,89.9,56526.0,Aluguel,2019-11-29 14:00:00
427,Debit,100000.0,conservador,5000.0,00711234511,96.65,76320.0,Petshop,2020-02-22 10:00:00
428,Debit,100000.0,conservador,5000.0,00711234511,309.05,46736.0,Transferencia,2019-04-09 08:00:00
429,Debit,100000.0,conservador,5000.0,00711234511,222.11,81175.0,Hospital,2019-12-23 15:00:00
430,Debit,100000.0,conservador,5000.0,00711234511,20.9,31933.0,DOC,2019-10-28 14:00:00
431,Debit,100000.0,conservador,5000.0,00711234511,282.47,15845.0,Restaurante,2019-08-27 22:00:00
432,Debit,100000.0,conservador,5000.0,00711234511,289.53,21771.0,Curso,2019-10-20 18:00:00
433,Debit,100000.0,conservador,5000.0,00711234511,462.38,79891.0,Agencia de Viagem,2019-07-30 14:00:00
434,Debit,100000.0,conservador,5000.0,00711234511,286.54,75156.0,E-commerce,2020-02-04 18:00:00
435,Debit,100000.0,conservador,5000.0,00711234511,296.06,50318.0,Fatura,2019-10-09 01:00:00
436,Debit,100000.0,conservador,5000.0,00711234511,311.33,14193.0,Curso,2019-04-23 01:00:00
437,Debit,100000.0,conservador,5000.0,00711234511,34.97,75377.0,Mensalidade Academia,2019-12-26 14:00:00
438,Debit,100000.0,conservador,5000.0,00711234511,102.69,60942.0,TED,2019-03-15 12:00:00
439,Debit,100000.0,conservador,5000.0,00711234511,14.13,58341.0,E-commerce,2019-05-09 19:00:00
440,Debit,100000.0,conservador,5000.0,00711234511,133.76,46577.0,DOC,2020-01-23 08:00:00
441,Debit,100000.0,conservador,5000.0,00711234511,202.91,21498.0,Balada,2019-12-26 09:00:00
442,Debit,100000.0,conservador,5000.0,00711234511,412.87,50395.0,Serviços de Streaming,2019-09-07 02:00:00
443,Debit,100000.0,conservador,5000.0,00711234511,204.36,48845.0,Fatura,2019-10-29 10:00:00
444,Debit,100000.0,conservador,5000.0,00711234511,260.59,28624.0,Supermercado,2019-05-29 01:00:00
445,Debit,100000.0,conservador,5000.0,00711234511,127.23,91099.0,Transferencia,2019-03-07 12:00:00
446,Debit,100000.0,conservador,5000.0,00711234511,122.0,72351.0,Balada,2020-02-03 23:00:00
447,Debit,100000.0,conservador,5000.0,00711234511,246.58,28216.0,Operadora de Telefone,2019-07-07 10:00:00
448,Debit,100000.0,conservador,5000.0,00711234511,225.54,32019.0,Boleto,2019-11-04 00:00:00
449,Debit,100000.0,conservador,5000.0,00711234511,306.15,15994.0,Supermercado,2019-11-01 21:00:00
450,Debit,100000.0,conservador,5000.0,00711234511,286.89,85542.0,DOC,2019-11-23 12:00:00
451,Debit,100000.0,conservador,5000.0,00711234511,74.39,43899.0,TED,2020-01-27 07:00:00
452,Debit,100000.0,conservador,5000.0,00711234511,268.05,59718.0,Serviços,2019-11-04 21:00:00
453,Debit,100000.0,conservador,5000.0,00711234511,81.35,62882.0,Pagamento,2019-07-16 06:00:00
454,Debit,100000.0,conservador,5000.0,00711234511,461.09,88663.0,Supermercado,2019-12-20 12:00:00
455,Debit,100000.0,conservador,5000.0,00711234511,424.34,81046.0,TED,2019-08-28 01:00:00
456,Debit,100000.0,conservador,5000.0,00711234511,290.84,19200.0,Curso,2019-05-04 00:00:00
457,Debit,100000.0,conservador,5000.0,00711234511,241.59,61251.0,Serviços de Streaming,2019-02-15 19:00:00
458,Debit,100000.0,conservador,5000.0,00711234511,222.95,56112.0,Pagamento,2019-04-19 09:00:00
459,Debit,100000.0,conservador,5000.0,00711234511,402.91,64416.0,Boleto,2019-09-11 04:00:00
460,Debit,100000.0,conservador,5000.0,00711234511,125.04,76489.0,Bar,2019-07-23 21:00:00
461,Debit,100000.0,conservador,5000.0,00711234511,284.05,62538.0,Balada,2019-12-17 23:00:00
462,Debit,100000.0,conservador,5000.0,00711234511,401.13,51474.0,Aluguel,2019-02-17 05:00:00
463,Debit,100000.0,conservador,5000.0,00711234511,445.13,46030.0,Hospital,2019-08-15 06:00:00
464,Debit,100000.0,conservador,5000.0,00711234511,456.57,80260.0,Balada,2019-03-05 10:00:00
465,Debit,100000.0,conservador,5000.0,00711234511,303.71,96535.0,Hospital,2019-12-27 17:00:00
466,Debit,100000.0,conservador,5000.0,00711234511,348.56,33699.0,Hospital,2019-09-25 11:00:00
467,Debit,100000.0,conservador,5000.0,00711234511,301.28,60222.0,Curso,2019-06-09 19:00:00
468,Debit,100000.0,conservador,5000.0,00711234511,418.29,40402.0,Petshop,2019-12-20 17:00:00
469,Debit,100000.0,conservador,5000.0,00711234511,223.21,31573.0,Serviços,2019-08-13 15:00:00
470,Debit,100000.0,conservador,5000.0,00711234511,130.05,95824.0,Curso,2020-02-13 10:00:00
471,Debit,100000.0,conservador,5000.0,00711234511,316.89,24975.0,TED,2019-03-22 13:00:00
472,Debit,100000.0,conservador,5000.0,00711234511,136.0,57243.0,Serviços de Streaming,2020-01-17 16:00:00
473,Debit,100000.0,conservador,5000.0,00711234511,131.6,81844.0,Petshop,2019-05-17 14:00:00
474,Debit,100000.0,conservador,5000.0,00711234511,403.86,71779.0,Hospital,2019-04-12 06:00:00
475,Debit,100000.0,conservador,5000.0,00711234511,94.01,66781.0,Boleto,2019-12-28 22:00:00
476,Debit,100000.0,conservador,5000.0,00711234511,68.92,73966.0,Hospital,2019-12-05 23:00:00
477,Debit,100000.0,conservador,5000.0,00711234511,175.78,70076.0,Serviços,2019-05-16 11:00:00
478,Debit,100000.0,conservador,5000.0,00711234511,350.75,82623.0,Serviços de Streaming,2019-05-01 05:00:00
479,Debit,100000.0,conservador,5000.0,00711234511,163.0,20119.0,Restaurante,2019-03-06 00:00:00
480,Debit,100000.0,conservador,5000.0,00711234511,21.37,24095.0,TED,2020-02-05 18:00:00
481,Debit,100000.0,conservador,5000.0,00711234511,87.3,20358.0,Farmacia,2019-05-24 14:00:00
482,Debit,100000.0,conservador,5000.0,00711234511,242.38,90980.0,Supermercado,2019-09-08 19:00:00
483,Debit,100000.0,conservador,5000.0,00711234511,215.9,30953.0,Pagamento,2019-07-11 13:00:00
484,Debit,100000.0,conservador,5000.0,00711234511,69.21,14984.0,Restaurante,2019-05-25 14:00:00
485,Debit,100000.0,conservador,5000.0,00711234511,18.59,82752.0,Restaurante,2019-12-28 13:00:00
486,Debit,100000.0,conservador,5000.0,00711234511,104.84,31350.0,Petshop,2019-06-07 19:00:00
487,Debit,100000.0,conservador,5000.0,00711234511,24.37,61712.0,Bar,2019-09-20 22:00:00
488,Debit,100000.0,conservador,5000.0,00711234511,191.66,53782.0,Bar,2019-04-11 17:00:00
489,Debit,100000.0,conservador,5000.0,00711234511,173.24,23070.0,Serviços de Streaming,2019-03-09 23:00:00
490,Debit,100000.0,conservador,5000.0,00711234511,46.11,44300.0,Petshop,2019-03-30 02:00:00
491,Debit,100000.0,conservador,5000.0,00711234511,317.43,30284.0,Hospital,2019-08-31 02:00:00
492,Debit,100000.0,conservador,5000.0,00711234511,186.35,90317.0,Agencia de Viagem,2019-03-31 08:00:00
493,Debit,100000.0,conservador,5000.0,00711234511,438.35,88609.0,Operadora de Telefone,2019-05-04 02:00:00
494,Debit,100000.0,conservador,5000.0,00711234511,161.0,93882.0,Agencia de Viagem,2020-02-04 12:00:00
495,Debit,100000.0,conservador,5000.0,00711234511,429.9,44893.0,Hospital,2020-02-24 17:00:00
496,Debit,100000.0,conservador,5000.0,00711234511,338.82,47848.0,Serviços,2019-06-19 08:00:00
497,Debit,100000.0,conservador,5000.0,00711234511,138.87,46512.0,Serviços,2019-10-19 22:00:00
498,Debit,100000.0,conservador,5000.0,00711234511,381.47,66470.0,Farmacia,2019-06-04 08:00:00
499,Debit,100000.0,conservador,5000.0,00711234511,327.11,78728.0,Curso,2019-08-31 13:00:00
500,Debit,100000.0,conservador,5000.0,00711234511,376.94,38407.0,Supermercado,2019-08-20 10:00:00
501,Debit,100000.0,conservador,5000.0,00711234511,298.42,99011.0,TED,2019-04-23 20:00:00
502,Debit,100000.0,conservador,5000.0,00711234511,63.49,45166.0,Agencia de Viagem,2020-01-20 14:00:00
503,Debit,100000.0,conservador,5000.0,00711234511,340.38,43169.0,Serviços de Streaming,2019-07-18 15:00:00
504,Debit,100000.0,conservador,5000.0,00711234511,199.32,59411.0,Serviços de Streaming,2019-08-11 18:00:00
505,Debit,100000.0,conservador,5000.0,00711234511,393.72,14827.0,Petshop,2020-01-29 21:00:00
506,Debit,100000.0,conservador,5000.0,00711234511,74.85,12989.0,Farmacia,2019-06-28 08:00:00
507,Debit,100000.0,conservador,5000.0,00711234511,113.15,50705.0,Fatura,2019-11-22 12:00:00
508,Debit,100000.0,conservador,5000.0,00711234511,131.88,29084.0,Hospital,2019-12-26 14:00:00
509,Debit,100000.0,conservador,5000.0,00711234511,181.26,95704.0,Balada,2019-07-21 03:00:00
510,Debit,100000.0,conservador,5000.0,00711234511,327.33,77905.0,Mensalidade Academia,2019-09-11 18:00:00
511,Debit,100000.0,conservador,5000.0,00711234511,285.06,64339.0,E-commerce,2019-10-02 18:00:00
512,Debit,100000.0,conservador,5000.0,00711234511,290.46,53710.0,Serviços,2019-05-24 07:00:00
513,Debit,100000.0,conservador,5000.0,00711234511,387.33,49490.0,Serviços,2019-08-15 00:00:00
514,Debit,100000.0,conservador,5000.0,00711234511,181.8,99107.0,Serviços,2019-06-07 17:00:00
515,Debit,100000.0,conservador,5000.0,00711234511,283.78,17898.0,Restaurante,2019-11-24 09:00:00
516,Debit,100000.0,conservador,5000.0,00711234511,476.15,98830.0,Curso,2019-05-17 17:00:00
517,Debit,100000.0,conservador,5000.0,00711234511,328.88,92113.0,Mensalidade Academia,2019-07-20 11:00:00
518,Debit,100000.0,conservador,5000.0,00711234511,12.42,80866.0,Transferencia,2019-07-10 11:00:00
